updateUnixTime,updateTime,tokens,total
1712080137,2024-04-02T17:48:57,"{'address': 'GtDZKAqvMZMnti46ZewMiXCa4oXF4bZxwQPoKzXPFxZn', 'decimals': 9, 'lastTradeUnixTime': 1712078214, 'liquidity': 917870.4264343923, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreieny7bfqv76t3pgaaktrrux6j2iflefncegqxmezqsqrzy7kjhhy4.ipfs.nftstorage.link', 'mc': 81462058.49587807, 'name': 'nubcat', 'symbol': 'nub', 'v24hChangePercent': 30.61094217521153, 'v24hUSD': 57134077.57177137}",263457
1712080137,2024-04-02T17:48:57,"{'address': '6D7NaB2xsLd7cauWu1wKk6KBsJohJmP2qZH9GEfVi5Ui', 'decimals': 6, 'lastTradeUnixTime': 1712078218, 'liquidity': 1976068.5822814736, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fcf-ipfs.com%2Fipfs%2FQmYZnjijjtoH2YDCPxUc6advSuSbsCre4gDjtS2YTUfw7P', 'mc': 182822621.77675027, 'name': 'Shark Cat', 'symbol': 'SC', 'v24hChangePercent': -18.948377521140312, 'v24hUSD': 55266867.040721014}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'bSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1', 'decimals': 9, 'lastTradeUnixTime': 1712078213, 'liquidity': 67337879.4806133, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2FbSo13r4TkiE4KumL71LsHTPpL2euBYLFx6h9HP3piy1%2Flogo.png', 'mc': 501029467.7407905, 'name': 'BlazeStake Staked SOL (bSOL)', 'symbol': 'bSOL', 'v24hChangePercent': -4.242663886504844, 'v24hUSD': 51037386.98853789}",263457
1712080137,2024-04-02T17:48:57,"{'address': '7BgBvyjrZX1YKz4oh9mjb8ZScatkkwb8DzFx7LoiVkM3', 'decimals': 9, 'lastTradeUnixTime': 1712078208, 'liquidity': 134059606.73925042, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreih44n5jgqpwuvimsxzroyebjunnm47jttqusb4ivagw3vsidil43y.ipfs.nftstorage.link', 'mc': 228711177.32178605, 'name': 'SLERF', 'symbol': 'SLERF', 'v24hChangePercent': -12.341290218883925, 'v24hUSD': 43838995.00965431}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'jtojtomepa8beP8AuQc6eXt5FriJwfFMwQx2v2f9mCL', 'decimals': 9, 'lastTradeUnixTime': 1712078209, 'liquidity': 11494255.863035113, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fmetadata.jito.network%2Ftoken%2Fjto%2Fimage', 'mc': 4437134696.813138, 'name': 'JITO', 'symbol': 'JTO', 'v24hChangePercent': -1.2134784089768555, 'v24hUSD': 31364463.36613316}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'WENWENvqqNya429ubCdR81ZmD69brwQaaBYY6p3LCpk', 'decimals': 5, 'lastTradeUnixTime': 1712078213, 'liquidity': 12189350.337644838, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fshdw-drive.genesysgo.net%2FGwJapVHVvfM4Mw4sWszkzywncUWuxxPd6s9VuFfXRgie%2Fwen_logo.png', 'mc': 235682885.0483024, 'name': 'Wen', 'symbol': 'WEN', 'v24hChangePercent': 72.20598294227662, 'v24hUSD': 30718607.365639668}",263457
1712080137,2024-04-02T17:48:57,"{'address': '7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr', 'decimals': 9, 'lastTradeUnixTime': 1712078210, 'liquidity': 7654488.133343626, 'logoURI': 'https://popcatsol.com/img/logo.png', 'mc': 269355024.7704976, 'name': 'POPCAT', 'symbol': 'POPCAT', 'v24hChangePercent': -46.325515620984184, 'v24hUSD': 27584268.806080956}",263457
1712080137,2024-04-02T17:48:57,"{'address': '3ZW7vx54RC4KVUwa8dGGe3fJuWB9Xb9ppk2cxryWB5T4', 'decimals': 9, 'lastTradeUnixTime': 1712078203, 'liquidity': 468788.36457841645, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Farweave.net%2FcBJeYdwWabqN6ajJTHXbrb9WCevDt8WtU4KWhZ4CBDM%3Fext%3Dpng', 'mc': 1678025.646514042, 'name': 'LYTE Finance', 'symbol': 'LYTE', 'v24hChangePercent': None, 'v24hUSD': 24982842.865616597}",263457
1712080137,2024-04-02T17:48:57,"{'address': '3psH1Mj1f7yUfaD5gh6Zj7epE8hhrMkMETgv5TshQA4o', 'decimals': 9, 'lastTradeUnixTime': 1712078196, 'liquidity': 4454150.923311594, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fbafkreid2t4f3i36tq4aowwaaa5633ggslefthxfdudaimog6unwu36umha.ipfs.nftstorage.link', 'mc': 184581218.5033131, 'name': 'jeo boden', 'symbol': 'boden', 'v24hChangePercent': 89.07302472678613, 'v24hUSD': 24689780.46317086}",263457
1712080137,2024-04-02T17:48:57,"{'address': 'GM3BR5yjG5A5cxPukjBj2FPjLsuvCYrXZzVWQkP6DQWQ', 'decimals': 6, 'lastTradeUnixTime': 1712078216, 'liquidity': 3959.3385364421115, 'logoURI': 'https://img.fotofolio.xyz/?url=https%3A%2F%2Fpbs.twimg.com%2Fmedia%2FGJTesdBW0AEExgc%3Fformat%3Djpg%26name%3Dsmall', 'mc': 5629328.977721479, 'name': 'ZEUS', 'symbol': 'ZEUS', 'v24hChangePercent': 9790.663998016562, 'v24hUSD': 23901168.182301234}",263457
